Fecha,Futuros,Precio Interno ($/125 Kg),TRM
2015-01-09,180.05,829625.0,2405.03
2015-01-08,176.9,807000.0,2434.31
2015-01-07,175.05,809250.0,2452.11
2015-01-06,174.9,815750.0,2412.82
2015-01-05,168.1,775750.0,2383.37
2015-01-04,,723375.0,2383.37
2015-01-03,,723375.0,2383.37
2015-01-02,161.05,723375.0,2392.46
2015-01-01,,749500.0,2392.46
2014-12-31,166.6,749500.0,2392.46
2014-12-30,164.8,740875.0,2378.56
2014-12-29,165.15,743375.0,2358.46
2014-12-28,169.07,756375.0,2358.46
2014-12-27,,756375.0,2358.46
2014-12-26,168.6,756375.0,2346.9
2014-12-25,,761625.0,2346.9
2014-12-24,170.15,761625.0,2342.57
2014-12-23,171.0,760750.0,2316.93
2014-12-22,172.15,761625.0,2297.14
2014-12-21,174.88,761250.0,2297.14
2014-12-20,,761250.0,2297.14
2014-12-19,174.7,761250.0,2334.98
2014-12-18,173.65,765000.0,2412.79
2014-12-17,170.85,782375.0,2446.35
2014-12-16,176.7,821875.0,2414.39
2014-12-15,177.65,826125.0,2405.31
2014-12-14,174.13,795125.0,2405.31
2014-12-13,,795125.0,2405.31
2014-12-12,173.0,795125.0,2423.56
2014-12-11,175.4,808625.0,2381.96
2014-12-10,177.55,815625.0,2350.01
2014-12-09,179.45,807500.0,2304.12
2014-12-08,177.05,785125.0,2304.12
2014-12-07,181.1,795000.0,2304.12
2014-12-06,,795000.0,2304.12
2014-12-05,179.1,795000.0,2284.24
2014-12-04,181.55,791750.0,2286.03
2014-12-03,182.55,800125.0,2293.47
2014-12-02,182.3,802875.0,2252.36
2014-12-01,189.35,824500.0,2206.19
2014-11-30,187.48,793000.0,2206.19
2014-11-29,,793000.0,2206.19
2014-11-28,186.65,793000.0,2165.15
2014-11-27,194.07,802500.0,2165.15
2014-11-26,193.5,802500.0,2162.15
2014-11-25,194.25,804500.0,2158.12
2014-11-24,189.65,785250.0,2142.02
2014-11-23,,780500.0,2142.02
2014-11-22,,780500.0,2142.02
2014-11-21,189.65,780500.0,2156.93
2014-11-20,187.7,776250.0,2156.73
2014-11-19,197.85,822625.0,2158.58
2014-11-18,191.1,791500.0,2160.47
2014-11-17,187.5,790125.0,2160.47
2014-11-16,,810625.0,2160.47
2014-11-15,,810625.0,2160.47
2014-11-14,192.0,810625.0,2133.03
2014-11-13,188.75,791750.0,2115.59
2014-11-12,184.4,763375.0,2103.12
2014-11-11,184.55,757875.0,2103.12
2014-11-10,181.4,744625.0,2103.25
2014-11-09,,723875.0,2103.25
2014-11-08,,723875.0,2103.25
2014-11-07,182.4,723875.0,2086.86
2014-11-06,183.75,729750.0,2081.24
2014-11-05,186.25,731500.0,2076.99
2014-11-04,188.2,740500.0,2061.92
2014-11-03,185.85,723500.0,2061.92
2014-11-02,,732625.0,2061.92
2014-11-01,,732625.0,2061.92
2014-10-31,188.0,732625.0,2050.52
2014-10-30,187.6,728125.0,2044.55
2014-10-29,189.6,734750.0,2055.43
2014-10-28,192.35,749875.0,2069.72
2014-10-27,190.9,748625.0,2065.38
2014-10-26,,746375.0,2065.38
2014-10-25,,746375.0,2065.38
2014-10-24,191.5,746375.0,2053.39
2014-10-23,193.3,755125.0,2049.9
2014-10-22,191.1,744125.0,2048.44
2014-10-21,199.6,771375.0,2065.82
2014-10-20,199.4,777500.0,2064.43
2014-10-19,,833750.0,2064.43
2014-10-18,,833750.0,2064.43
2014-10-17,210.65,833750.0,2074.4
2014-10-16,217.1,863375.0,2057.7
2014-10-15,216.0,858625.0,2049.66
2014-10-14,221.9,874875.0,2052.96
2014-10-13,218.1,858875.0,2052.96
2014-10-12,,868750.0,2052.96
2014-10-11,,868750.0,2052.96
2014-10-10,220.4,868750.0,2041.71
2014-10-09,221.65,872375.0,2040.31
2014-10-08,214.45,843375.0,2026.9
2014-10-07,216.35,844625.0,2028.03
2014-10-06,220.8,863500.0,2026.2
2014-10-05,,807875.0,2026.2
2014-10-04,,807875.0,2026.2
2014-10-03,206.5,807875.0,2021.49
2014-10-02,208.6,810000.0,2025.75
2014-10-01,200.4,781875.0,2022.0
2014-09-30,193.35,751625.0,2028.48
2014-09-29,191.25,743625.0,2023.89
2014-09-28,,714500.0,2023.89
2014-09-27,,714500.0,2023.89
2014-09-26,186.05,714500.0,2019.76
2014-09-25,182.3,698875.0,2007.48
2014-09-24,189.1,723375.0,1997.91
2014-09-23,180.9,690125.0,1992.68
2014-09-22,179.4,684125.0,1966.89
2014-09-21,,668875.0,1966.89
2014-09-20,,668875.0,1966.89
2014-09-19,178.0,668875.0,1975.42
2014-09-18,175.9,681750.0,1975.47
2014-09-17,180.65,697750.0,1978.08
2014-09-16,180.6,699125.0,1987.71
2014-09-15,177.3,691875.0,1994.97
2014-09-14,,709125.0,1994.97
2014-09-13,,709125.0,1994.97
2014-09-12,179.65,709125.0,1979.97
2014-09-11,180.55,707125.0,1975.82
2014-09-10,177.0,687125.0,1962.84
2014-09-09,188.1,731375.0,1942.03
2014-09-08,189.65,730250.0,1935.25
2014-09-07,,740000.0,1935.25
2014-09-06,,740000.0,1935.25
2014-09-05,192.85,740000.0,1931.45
2014-09-04,197.45,757625.0,1924.67
2014-09-03,197.3,751875.0,1931.49
2014-09-02,204.45,791750.0,1918.62
2014-09-01,,754375.0,1918.62
2014-08-31,,754375.0,1918.62
2014-08-30,,754375.0,1918.62
2014-08-29,195.75,754375.0,1935.04
2014-08-28,194.65,756250.0,1926.92
2014-08-27,192.4,750000.0,1928.67
2014-08-26,193.1,748250.0,1932.39
2014-08-25,182.75,714625.0,1924.4
2014-08-24,,708875.0,1924.4
2014-08-23,,708875.0,1924.4
2014-08-22,181.6,708875.0,1919.84
2014-08-21,183.75,715875.0,1912.43
2014-08-20,184.1,713000.0,1894.27
2014-08-19,182.2,696125.0,1884.81
2014-08-18,188.9,716375.0,1884.81
2014-08-17,,716750.0,1884.81
2014-08-16,,716750.0,1884.81
2014-08-15,188.75,716750.0,1877.77
2014-08-14,184.1,680250.0,1883.33
2014-08-13,185.25,684375.0,1877.4
2014-08-12,184.6,687625.0,1881.62
2014-08-11,189.15,707500.0,1891.59
2014-08-10,,678500.0,1891.59
2014-08-09,,678500.0,1891.59
2014-08-08,180.85,678500.0,1888.51
2014-08-07,184.0,697125.0,1888.51
2014-08-06,190.85,723625.0,1892.35
2014-08-05,189.4,721000.0,1878.68
2014-08-04,190.5,721000.0,1873.65
2014-08-03,192.13,725250.0,1873.65
2014-08-02,,725250.0,1873.65
2014-08-01,192.35,725250.0,1878.75
2014-07-31,195.05,735750.0,1872.43
2014-07-30,182.5,693750.0,1853.3
2014-07-29,180.7,678125.0,1850.61
2014-07-28,181.1,675875.0,1848.56
2014-07-27,,668375.0,1848.56
2014-07-26,,668375.0,1848.56
2014-07-25,179.15,668375.0,1846.12
2014-07-24,178.3,664125.0,1847.85
2014-07-23,176.6,657750.0,1848.98
2014-07-22,168.3,625625.0,1861.28
2014-07-21,171.65,647000.0,1871.87
2014-07-20,,649625.0,1871.87
2014-07-19,,649625.0,1871.87
2014-07-18,170.7,649625.0,1872.27
2014-07-17,161.7,619125.0,1868.41
2014-07-16,160.35,611250.0,1867.88
2014-07-15,159.4,609625.0,1857.93
2014-07-14,162.3,616000.0,1852.57
2014-07-13,,603625.0,1852.57
2014-07-12,,603625.0,1852.57
2014-07-11,158.95,603625.0,1858.47
2014-07-10,160.25,609250.0,1859.94
2014-07-09,170.2,648125.0,1854.24
2014-07-08,170.2,646500.0,1849.28
2014-07-07,169.0,639750.0,1848.91
2014-07-06,172.02,638000.0,1848.91
2014-07-05,,638000.0,1848.91
2014-07-04,,638000.0,1848.91
2014-07-03,169.4,638000.0,1856.73
2014-07-02,171.05,648750.0,1865.42
2014-07-01,168.3,640875.0,1881.19
2014-06-30,173.0,664125.0,1881.19
2014-06-29,,654250.0,1881.19
2014-06-28,,654250.0,1881.19
2014-06-27,170.45,654250.0,1886.01
2014-06-26,178.8,687750.0,1880.37
2014-06-25,179.95,691375.0,1886.85
2014-06-24,174.15,672250.0,1884.56
2014-06-23,175.1,674125.0,1884.56
2014-06-22,,666875.0,1884.56
2014-06-21,,666875.0,1884.56
2014-06-20,173.25,666875.0,1881.34
2014-06-19,167.0,641500.0,1895.92
2014-06-18,166.75,647500.0,1899.9
2014-06-17,169.05,664125.0,1886.62
2014-06-16,172.95,674500.0,1877.37
2014-06-15,,673875.0,1877.37
2014-06-14,,673875.0,1877.37
2014-06-13,173.7,673875.0,1877.18
2014-06-12,171.95,653500.0,1884.63
2014-06-11,171.6,663500.0,1884.97
2014-06-10,165.65,640250.0,1883.76
2014-06-09,165.35,640125.0,1886.09
2014-06-08,,665625.0,1886.09
2014-06-07,,665625.0,1886.09
2014-06-06,172.1,665625.0,1892.08
2014-06-05,169.15,657000.0,1897.7
2014-06-04,170.2,663375.0,1899.74
2014-06-03,171.15,666875.0,1900.64
2014-06-02,172.35,671875.0,1900.64
2014-06-01,,691875.0,1900.64
2014-05-31,,691875.0,1900.64
2014-05-30,177.5,691875.0,1905.96
2014-05-29,181.95,712500.0,1910.8
2014-05-28,176.15,690875.0,1917.34
2014-05-27,179.35,706000.0,1905.53
2014-05-26,,714000.0,1905.53
2014-05-25,,714000.0,1905.53
2014-05-24,,714000.0,1905.53
2014-05-23,181.9,714000.0,1905.8
2014-05-22,181.35,709375.0,1911.33
2014-05-21,181.4,711750.0,1920.41
2014-05-20,185.7,733000.0,1921.16
2014-05-19,180.15,723250.0,1925.41
2014-05-18,,731750.0,1925.41
2014-05-17,,731750.0,1925.41
2014-05-16,182.5,731750.0,1927.8
2014-05-15,194.15,783000.0,1925.31
2014-05-14,180.75,731250.0,1919.7
2014-05-13,183.65,746875.0,1904.85
2014-05-12,186.1,751875.0,1901.51
2014-05-11,184.85,727250.0,1901.51
2014-05-10,,727250.0,1901.51
2014-05-09,180.8,727250.0,1902.15
2014-05-08,192.95,770750.0,1912.97
2014-05-07,198.4,796500.0,1918.2
2014-05-06,199.55,804625.0,1923.07
2014-05-05,202.4,819375.0,1926.3
2014-05-04,,810875.0,1926.3
2014-05-03,,810875.0,1926.3
2014-05-02,200.6,810875.0,1933.46
2014-05-01,201.45,820500.0,1933.46
2014-04-30,203.05,827125.0,1935.14
2014-04-29,208.9,849625.0,1936.13
2014-04-28,198.8,809375.0,1942.37
2014-04-27,,834750.0,1942.37
2014-04-26,,834750.0,1942.37
2014-04-25,204.75,834750.0,1936.07
2014-04-24,212.45,863000.0,1936.63
2014-04-23,212.35,857125.0,1929.66
2014-04-22,211.8,856000.0,1921.75
2014-04-21,196.7,793125.0,1930.62
2014-04-20,,817000.0,1930.62
2014-04-19,,817000.0,1930.62
2014-04-18,,817000.0,1930.62
2014-04-17,201.2,817000.0,1930.62
2014-04-16,185.95,745125.0,1932.42
2014-04-15,192.15,772000.0,1926.47
2014-04-14,204.85,818250.0,1927.28
2014-04-13,,804750.0,1927.28
2014-04-12,,804750.0,1927.28
2014-04-11,201.2,804750.0,1920.93
2014-04-10,206.1,819750.0,1931.09
2014-04-09,199.85,799875.0,1923.95
2014-04-08,196.5,788125.0,1937.59
2014-04-07,193.35,776125.0,1951.85
2014-04-06,,750000.0,1951.85
2014-04-05,,750000.0,1951.85
2014-04-04,185.0,750000.0,1966.4
2014-04-03,174.6,710500.0,1963.51
2014-04-02,172.7,693625.0,1966.02
2014-04-01,175.25,689875.0,1969.45
2014-03-31,177.9,702500.0,1965.32
2014-03-30,,711000.0,1965.32
2014-03-29,,711000.0,1965.32
2014-03-28,180.6,711000.0,1965.64
2014-03-27,176.35,693500.0,1973.03
2014-03-26,176.0,694875.0,1978.63
2014-03-25,175.3,694500.0,1993.85
2014-03-24,176.4,705000.0,1993.85
2014-03-23,,683500.0,1993.85
2014-03-22,,683500.0,1993.85
2014-03-21,171.15,683500.0,1998.6
2014-03-20,174.15,694875.0,2017.38
2014-03-19,185.1,747375.0,2034.86
2014-03-18,190.95,781375.0,2035.16
2014-03-17,189.9,781750.0,2044.58
2014-03-16,,814500.0,2044.58
2014-03-15,,814500.0,2044.58
2014-03-14,197.85,814500.0,2044.48
2014-03-13,205.05,849250.0,2047.59
2014-03-12,204.8,845625.0,2043.59
2014-03-11,205.05,846375.0,2042.78
2014-03-10,202.5,835375.0,2036.2
2014-03-09,,806250.0,2036.2
2014-03-08,,806250.0,2036.2
2014-03-07,196.05,806250.0,2030.02
2014-03-06,194.8,794125.0,2045.14
2014-03-05,200.65,817875.0,2047.75
2014-03-04,185.15,750125.0,2052.51
2014-03-03,192.6,786125.0,2046.75
2014-03-02,,727375.0,2046.75
2014-03-01,,727375.0,2046.75
2014-02-28,179.8,727375.0,2054.9
2014-02-27,178.75,725875.0,2053.11
2014-02-26,177.1,720125.0,2045.45
2014-02-25,175.65,709625.0,2042.67
2014-02-24,175.6,709375.0,2043.96
2014-02-23,,681000.0,2043.96
2014-02-22,,681000.0,2043.96
2014-02-21,168.55,681000.0,2052.46
2014-02-20,168.8,681125.0,2042.22
2014-02-19,171.75,696250.0,2028.54
2014-02-18,152.65,614750.0,2022.68
2014-02-17,,558750.0,2022.68
2014-02-16,,558750.0,2022.68
2014-02-15,,558750.0,2022.68
2014-02-14,139.9,558750.0,2032.99
2014-02-13,139.7,561250.0,2031.75
2014-02-12,141.05,566625.0,2041.61
2014-02-11,137.15,543000.0,2048.55
2014-02-10,136.2,543125.0,2046.06
2014-02-09,,540500.0,2046.06
2014-02-08,,540500.0,2046.06
2014-02-07,135.7,540500.0,2049.52
2014-02-06,135.75,539000.0,2048.75
2014-02-05,143.1,571875.0,2041.34
2014-02-04,136.25,539125.0,2039.85
2014-02-03,135.95,541250.0,2021.1
2014-02-02,,487750.0,2021.1
2014-02-01,,487750.0,2021.1
2014-01-31,125.2,487750.0,2008.26
2014-01-30,120.0,452750.0,2013.17
2014-01-29,117.1,439875.0,2000.56
2014-01-28,114.65,428750.0,1997.91
2014-01-27,113.85,426875.0,2000.48
2014-01-26,,425750.0,2000.48
2014-01-25,,425750.0,2000.48
2014-01-24,114.4,425750.0,1993.23
2014-01-23,115.2,430000.0,1983.48
2014-01-22,114.85,426250.0,1981.98
2014-01-21,116.2,431500.0,1957.86
2014-01-20,,430250.0,1957.86
2014-01-19,,430250.0,1957.86
2014-01-18,,430250.0,1957.86
2014-01-17,117.15,430250.0,1947.15
2014-01-16,118.35,431375.0,1941.45
2014-01-15,117.2,425250.0,1932.59
2014-01-14,119.2,432375.0,1924.79
2014-01-13,119.85,432500.0,1926.55
2014-01-12,,434625.0,1926.55
2014-01-11,,434625.0,1926.55
2014-01-10,120.65,434625.0,1934.88
2014-01-09,119.35,431500.0,1933.24
2014-01-08,120.9,438125.0,1930.45
2014-01-07,117.25,422125.0,1936.92
2014-01-06,121.0,439250.0,1936.92
2014-01-05,,416750.0,1936.92
2014-01-04,,416750.0,1936.92
2014-01-03,116.35,416750.0,1938.89
2014-01-02,111.4,397875.0,1926.83
2014-01-01,110.63,393000.0,1926.83
2013-12-31,110.7,393000.0,1926.83
2013-12-30,114.7,409000.0,1922.56
2013-12-29,,414875.0,1922.56
2013-12-28,,414875.0,1922.56
2013-12-27,116.35,414875.0,1921.22
2013-12-26,115.45,408625.0,1922.76
2013-12-25,,406625.0,1922.76
2013-12-24,114.75,406625.0,1925.45
2013-12-23,115.85,411750.0,1935.93
2013-12-22,,411625.0,1935.93
2013-12-21,,411625.0,1935.93
2013-12-20,115.3,411625.0,1943.46
2013-12-19,113.75,406250.0,1945.6
2013-12-18,115.1,416500.0,1936.14
2013-12-17,113.55,409000.0,1934.95
2013-12-16,114.7,411750.0,1930.87
2013-12-15,,411000.0,1930.87
2013-12-14,,411000.0,1930.87
2013-12-13,114.5,411000.0,1935.89
2013-12-12,110.7,395750.0,1935.61
2013-12-11,109.1,389250.0,1933.52
2013-12-10,109.65,395625.0,1932.71
2013-12-09,105.5,379000.0,1936.33
2013-12-08,,379750.0,1936.33
2013-12-07,,379750.0,1936.33
2013-12-06,105.8,379750.0,1940.26
2013-12-05,105.4,379875.0,1948.48
2013-12-04,107.8,391500.0,1941.01
2013-12-03,109.55,397750.0,1934.16
2013-12-02,109.4,394000.0,1931.88
2013-12-01,,397500.0,1931.88
2013-11-30,,397500.0,1931.88
2013-11-29,110.25,397500.0,1928.25
2013-11-28,,385750.0,1928.25
2013-11-27,107.6,385750.0,1926.74
2013-11-26,108.15,388125.0,1926.99
2013-11-25,108.1,386875.0,1929.13
2013-11-24,107.28,383500.0,1929.13
2013-11-23,,383500.0,1929.13
2013-11-22,107.1,383500.0,1932.42
2013-11-21,110.45,399375.0,1923.19
2013-11-20,107.35,394125.0,1919.2
2013-11-19,104.65,389875.0,1915.37
2013-11-18,105.75,392875.0,1919.89
2013-11-17,,391625.0,1919.89
2013-11-16,,391625.0,1919.89
2013-11-15,105.75,391625.0,1929.24
2013-11-14,102.6,372625.0,1932.03
2013-11-13,103.05,375125.0,1928.96
2013-11-12,105.8,386125.0,1932.77
2013-11-11,103.25,377250.0,1932.77
2013-11-10,,379625.0,1932.77
2013-11-09,,379625.0,1932.77
2013-11-08,104.05,379625.0,1924.87
2013-11-07,103.95,381500.0,1916.8
2013-11-06,101.5,369500.0,1916.22
2013-11-05,103.45,378125.0,1901.22
2013-11-04,103.7,375000.0,1901.22
2013-11-03,,382375.0,1901.22
2013-11-02,,382375.0,1901.22
2013-11-01,105.55,382375.0,1889.16
2013-10-31,105.4,379375.0,1884.06
2013-10-30,106.85,382875.0,1883.42
2013-10-29,106.95,383375.0,1884.43
2013-10-28,107.55,385875.0,1882.34
2013-10-27,,391375.0,1882.34
2013-10-26,,391375.0,1882.34
2013-10-25,109.1,391375.0,1882.11
2013-10-24,110.3,395750.0,1883.14
2013-10-23,110.55,397000.0,1879.46
2013-10-22,111.95,401750.0,1885.52
2013-10-21,112.7,405250.0,1879.88
2013-10-20,,412750.0,1879.88
2013-10-19,,412750.0,1879.88
2013-10-18,114.65,412750.0,1879.48
2013-10-17,114.7,412000.0,1880.91
2013-10-16,115.85,417875.0,1883.7
2013-10-15,116.45,420000.0,1883.65
2013-10-14,117.0,421750.0,1883.65
2013-10-13,,420500.0,1883.65
2013-10-12,,420500.0,1883.65
2013-10-11,116.7,420500.0,1885.84
2013-10-10,114.4,412750.0,1894.06
2013-10-09,115.25,417375.0,1889.17
2013-10-08,115.05,416250.0,1885.19
2013-10-07,114.5,413375.0,1886.78
2013-10-06,,412875.0,1886.78
2013-10-05,,412875.0,1886.78
2013-10-04,114.4,412875.0,1889.95
2013-10-03,115.35,417125.0,1884.97
2013-10-02,114.45,415875.0,1893.77
2013-10-01,114.1,415250.0,1908.29
2013-09-30,113.7,417250.0,1914.65
2013-09-29,,417750.0,1914.65
2013-09-28,,417750.0,1914.65
2013-09-27,113.7,417750.0,1899.1
2013-09-26,115.65,424250.0,1893.42
2013-09-25,117.25,428000.0,1888.14
2013-09-24,117.85,429500.0,1892.89
2013-09-23,117.05,430625.0,1889.12
2013-09-22,,422500.0,1889.12
2013-09-21,,422500.0,1889.12
2013-09-20,114.65,422500.0,1887.3
2013-09-19,115.8,423375.0,1911.3
2013-09-18,111.3,425875.0,1914.12
2013-09-17,111.05,428375.0,1917.03
2013-09-16,114.8,446000.0,1919.54
2013-09-15,,450000.0,1919.54
2013-09-14,,450000.0,1919.54
2013-09-13,115.55,450000.0,1919.25
2013-09-12,116.25,451750.0,1923.64
2013-09-11,116.45,452000.0,1935.55
2013-09-10,112.35,440000.0,1946.06
2013-09-09,113.85,447500.0,1947.99
2013-09-08,,448125.0,1947.99
2013-09-07,,448125.0,1947.99
2013-09-06,113.95,448125.0,1952.11
2013-09-05,112.55,446125.0,1938.99
2013-09-04,112.55,441625.0,1946.28
2013-09-03,112.8,444500.0,1935.43
2013-09-02,,437500.0,1935.43
2013-09-01,,437500.0,1935.43
2013-08-31,,437500.0,1935.43
2013-08-30,112.1,437500.0,1943.04
2013-08-29,113.15,447625.0,1939.85
2013-08-28,114.6,450250.0,1938.26
2013-08-27,113.15,443750.0,1922.96
2013-08-26,114.05,444375.0,1911.16
2013-08-25,,439250.0,1911.16
2013-08-24,,439250.0,1911.16
2013-08-23,113.05,439250.0,1921.99
2013-08-22,113.2,440750.0,1929.75
2013-08-21,113.5,443875.0,1922.73
2013-08-20,114.95,453375.0,1907.06
2013-08-19,119.25,466375.0,1907.06
2013-08-18,,470000.0,1907.06
2013-08-17,,470000.0,1907.06
2013-08-16,120.5,470000.0,1901.03
2013-08-15,121.85,471250.0,1883.15
2013-08-14,122.65,464250.0,1882.36
2013-08-13,120.6,454375.0,1868.9
2013-08-12,123.45,463875.0,1873.92
2013-08-11,,460625.0,1873.92
2013-08-10,,460625.0,1873.92
2013-08-09,122.9,460625.0,1877.23
2013-08-08,122.05,458375.0,1882.01
2013-08-07,121.05,455250.0,1882.01
2013-08-06,117.9,443250.0,1883.24
2013-08-05,119.65,450750.0,1891.67
2013-08-04,,446875.0,1891.67
2013-08-03,,446875.0,1891.67
2013-08-02,118.25,446875.0,1896.65
2013-08-01,115.6,439125.0,1896.15
2013-07-31,118.6,449500.0,1890.33
2013-07-30,120.3,455125.0,1888.95
2013-07-29,121.15,458125.0,1886.26
2013-07-28,,461250.0,1886.26
2013-07-27,,461250.0,1886.26
2013-07-26,122.25,461250.0,1887.4
2013-07-25,124.8,471875.0,1891.02
2013-07-24,121.25,459250.0,1886.06
2013-07-23,126.1,477500.0,1880.87
2013-07-22,125.3,472500.0,1884.01
2013-07-21,,462375.0,1884.01
2013-07-20,,462375.0,1884.01
2013-07-19,122.6,462375.0,1883.29
2013-07-18,127.15,482000.0,1873.25
2013-07-17,127.55,481000.0,1878.42
2013-07-16,125.6,474125.0,1893.16
2013-07-15,122.9,464875.0,1905.25
2013-07-14,,455125.0,1905.25
2013-07-13,,455125.0,1905.25
2013-07-12,119.15,455125.0,1910.79
2013-07-11,123.15,472250.0,1920.24
2013-07-10,121.45,467625.0,1920.12
2013-07-09,122.05,470500.0,1926.84
2013-07-08,123.25,480500.0,1927.4
2013-07-07,,472750.0,1927.4
2013-07-06,,472750.0,1927.4
2013-07-05,120.95,472750.0,1915.45
2013-07-04,121.13,469500.0,1915.45
2013-07-03,121.15,469500.0,1919.42
2013-07-02,124.1,480875.0,1929.0
2013-07-01,121.2,472375.0,1929.0
2013-06-30,,467625.0,1929.0
2013-06-29,,467625.0,1929.0
2013-06-28,120.0,467625.0,1922.63
2013-06-27,121.6,473625.0,1921.86
2013-06-26,118.15,462000.0,1928.27
2013-06-25,120.25,468625.0,1942.97
2013-06-24,119.45,471250.0,1941.06
2013-06-23,,467125.0,1941.06
2013-06-22,,467125.0,1941.06
2013-06-21,118.7,467125.0,1937.26
2013-06-20,117.65,464250.0,1900.87
2013-06-19,122.75,476125.0,1902.47
2013-06-18,122.0,475375.0,1883.57
2013-06-17,122.35,466125.0,1882.38
2013-06-16,,464250.0,1882.38
2013-06-15,,464250.0,1882.38
2013-06-14,122.25,464250.0,1895.01
2013-06-13,123.7,472625.0,1897.53
2013-06-12,122.75,470375.0,1907.12
2013-06-11,127.7,491750.0,1898.8
2013-06-10,128.75,492125.0,1898.8
2013-06-09,,484375.0,1898.8
2013-06-08,,484375.0,1898.8
2013-06-07,126.95,484375.0,1907.88
2013-06-06,129.45,498500.0,1899.08
2013-06-05,127.45,491375.0,1894.4
2013-06-04,127.65,490250.0,1907.76
2013-06-03,129.0,498000.0,1907.76
2013-06-02,,490500.0,1907.76
2013-06-01,,490500.0,1907.76
2013-05-31,127.05,490500.0,1891.48
2013-05-30,125.85,482500.0,1894.13
2013-05-29,127.6,489750.0,1897.1
2013-05-28,126.45,487250.0,1874.1
2013-05-27,,487250.0,1874.1
2013-05-26,,484375.0,1874.1
2013-05-25,,484375.0,1874.1
2013-05-24,127.25,484375.0,1864.02
2013-05-23,130.05,492250.0,1850.55
2013-05-22,128.45,483375.0,1846.76
2013-05-21,132.7,495125.0,1842.59
2013-05-20,133.85,503125.0,1841.35
2013-05-19,,509625.0,1841.35
2013-05-18,,509625.0,1841.35
2013-05-17,135.6,509625.0,1838.82
2013-05-16,138.35,520000.0,1843.75
2013-05-15,138.0,524125.0,1838.63
2013-05-14,141.65,535625.0,1834.83
2013-05-13,144.55,540500.0,1834.83
2013-05-12,,535625.0,1834.83
2013-05-11,,535625.0,1834.83
2013-05-10,143.8,535625.0,1833.07
2013-05-09,145.8,547250.0,1830.7
2013-05-08,144.15,533625.0,1827.13
2013-05-07,142.3,527000.0,1831.42
2013-05-06,141.35,523875.0,1835.88
2013-05-05,,522250.0,1835.88
2013-05-04,,522250.0,1835.88
2013-05-03,140.3,522250.0,1836.34
2013-05-02,138.95,518250.0,1825.83
2013-05-01,134.5,504000.0,1825.83
2013-04-30,134.95,505375.0,1828.79
2013-04-29,133.6,501875.0,1833.7
2013-04-28,,502375.0,1833.7
2013-04-27,,502375.0,1833.7
2013-04-26,133.9,502375.0,1830.84
2013-04-25,137.2,508000.0,1836.79
2013-04-24,138.4,513625.0,1838.03
2013-04-23,137.55,510750.0,1841.14
2013-04-22,142.5,532000.0,1835.57
2013-04-21,,531750.0,1835.57
2013-04-20,,531750.0,1835.57
2013-04-19,141.65,531750.0,1847.02
2013-04-18,138.9,523875.0,1846.46
2013-04-17,136.1,519000.0,1833.98
2013-04-16,135.85,515750.0,1834.86
2013-04-15,134.45,511750.0,1827.79
2013-04-14,,513625.0,1827.79
2013-04-13,,513625.0,1827.79
2013-04-12,135.25,513625.0,1823.84
2013-04-11,136.8,520375.0,1821.2
2013-04-10,136.05,515875.0,1813.11
2013-04-09,135.4,513000.0,1817.66
2013-04-08,135.9,505750.0,1826.88
2013-04-07,,522625.0,1826.88
2013-04-06,,522625.0,1826.88
2013-04-05,140.15,522625.0,1829.01
2013-04-04,139.5,519375.0,1819.93
2013-04-03,139.45,516500.0,1817.14
2013-04-02,136.15,506000.0,1823.12
2013-04-01,138.4,516625.0,1832.2
2013-03-31,,513000.0,1832.2
2013-03-30,,513000.0,1832.2
2013-03-29,,513000.0,1832.2
2013-03-28,137.15,513000.0,1832.2
2013-03-27,136.6,510875.0,1828.95
2013-03-26,137.6,516500.0,1825.79
2013-03-25,135.6,508500.0,1825.79
2013-03-24,,507375.0,1825.79
2013-03-23,,507375.0,1825.79
2013-03-22,135.3,507375.0,1822.78
2013-03-21,133.75,498875.0,1812.35
2013-03-20,133.6,497875.0,1809.83
2013-03-19,133.1,493875.0,1809.58
2013-03-18,133.15,497750.0,1804.06
2013-03-17,,501375.0,1804.06
2013-03-16,,501375.0,1804.06
2013-03-15,136.5,501375.0,1797.28
2013-03-14,138.9,507000.0,1798.56
2013-03-13,140.05,510500.0,1801.64
2013-03-12,141.65,517375.0,1801.2
2013-03-11,143.05,523375.0,1800.45
2013-03-10,,524375.0,1800.45
2013-03-09,,524375.0,1800.45
2013-03-08,143.35,524375.0,1803.65
2013-03-07,142.45,520875.0,1808.0
2013-03-06,140.6,515750.0,1809.65
2013-03-05,140.5,515875.0,1813.53
2013-03-04,145.95,537625.0,1816.48
2013-03-03,,521375.0,1816.48
2013-03-02,,521375.0,1816.48
2013-03-01,142.9,521375.0,1814.28
2013-02-28,142.65,520750.0,1816.42
2013-02-27,142.4,514500.0,1818.54
2013-02-26,142.9,516125.0,1806.11
2013-02-25,142.6,513250.0,1800.7
2013-02-24,,511500.0,1800.7
2013-02-23,,511500.0,1800.7
2013-02-22,143.1,511500.0,1798.21
2013-02-21,141.75,504000.0,1791.33
2013-02-20,141.0,501500.0,1794.63
2013-02-19,136.5,489125.0,1785.41
2013-02-18,,494750.0,1785.41
2013-02-17,,494750.0,1785.41
2013-02-16,,494750.0,1785.41
2013-02-15,136.95,494750.0,1783.19
