Fecha,Vol. Futuros,typeLSTM,LSTM,typeRandomForest,RandomForest,typeXGBoost,XGBoost,typeELM,ELM
2020-08-16,0.0982265378326265,train,0.8090978,train,0.4021042154466802,train,1.2880143,train,0.7557824015442955
2020-08-17,2.340342463527248,train,1.0881468,train,1.6370485507489727,train,1.2880143,train,1.1102920936689429
2020-08-18,3.193799238348068,train,1.4076383,train,2.474791843976257,train,2.042209,train,1.919954941083716
2020-08-19,0.7150398499075876,train,1.2079775,train,0.8842748643019719,train,1.7077489,train,1.8283337511065667
2020-08-20,0.0843881906620056,train,1.198045,train,0.8819316449429957,train,1.3107367,train,1.2384665805360828
2020-08-21,1.298991657452344,train,1.1087581,train,1.5228709439407044,train,1.3353451,train,2.219241127642706
2020-08-22,0.1077101662365514,train,1.1069012,train,0.5134523494901856,train,1.4229618,train,0.9990934585364692
2020-08-23,0.6037726501179205,train,1.1649094,train,0.7214336229622129,train,1.3353451,train,0.9706719840507948
2020-08-24,0.8363008063477586,train,1.202035,train,0.9946545085080882,train,1.2880143,train,1.2474505154699194
2020-08-25,2.4236142113548897,train,1.4192064,train,1.7146818557816308,train,1.9802582,train,1.5865159305801029
2020-08-26,0.3252035386377343,train,1.1492906,train,0.7313674071923811,train,1.4549077,train,1.983398381858097
2020-08-27,0.1220752949159428,train,1.1019882,train,0.5809309373151128,train,1.3636907,train,1.3841745329784458
2020-08-28,3.3196409533206706,train,1.1401483,train,2.632566206723423,train,1.4229618,train,2.052899511267909
2020-08-29,1.5519376679876329,train,0.8560855,train,1.400983557020577,train,1.6467137,train,0.7000627865572147
2020-08-30,0.0364400364405488,train,0.7171112,train,0.3047804070893858,train,1.2880143,train,0.6862974447735873
2020-08-31,0.513684903029952,train,0.9540972,train,0.7761548618618717,train,1.3636907,train,0.863803153427779
2020-09-01,1.6049255453279232,train,1.147516,train,1.481013509726992,train,1.6487195,train,1.083190685951575
2020-09-02,0.3037208105449671,train,1.2556831,train,0.5084696612873827,train,1.2880143,train,0.868153133463502
2020-09-03,0.0760167273397525,train,1.3544699,train,0.5000803677175978,train,1.2880143,train,0.8689924318626103
2020-09-04,2.402517958699005,train,1.3011156,train,1.700693342276565,train,1.3107367,train,1.115958133785636
2020-09-05,1.7582809300030866,train,1.3325214,train,1.5654358741024677,train,2.042209,train,1.3010602990439586
2020-09-06,0.3250724220450234,train,1.3173522,train,0.5532457390200632,train,1.2880143,train,1.1234044930016616
2020-09-07,1.0753899988156652,train,1.3808192,train,1.0730769288556654,train,1.2880143,train,1.2838740559942226
2020-09-08,2.50275949681977,train,1.8371022,train,2.053893685480583,train,1.4229618,train,2.1685925357779703
2020-09-09,2.4005725057660103,train,2.0204425,train,1.85758914713898,train,1.6124749,train,2.260649189025237
2020-09-10,2.174413344160351,train,1.8112047,train,1.9740915710421376,train,1.6738962,train,1.9703576423921851
2020-09-11,0.6394605201746353,train,1.6250066,train,1.0659370288967314,train,1.3889338,train,1.3117546245916418
2020-09-12,1.9507809761442367,train,1.5110826,train,1.8654566707110471,train,1.599406,train,1.263590759351501
2020-09-13,3.100508352219829,train,1.4266658,train,2.205427805604142,train,1.4229618,train,1.4905276776388603
2020-09-14,2.581842490976357,train,1.0998721,train,2.2194268407685804,train,1.6124749,train,1.471955443313753
2020-09-15,1.0986885697124038,train,1.6714904,train,1.2107415383714075,train,1.4549077,train,1.241192335148367
2020-09-16,1.3594442110314993,train,1.8586695,train,1.234022111570923,train,1.2880143,train,1.7915110677817991
2020-09-17,2.0532881423863465,train,1.899382,train,1.887643556428959,train,1.9374712,train,2.088081781901835
2020-09-18,3.8848216916265694,train,1.6807357,train,2.876188639683254,train,1.546501,train,1.829859198774526
2020-09-19,1.6537165313746631,train,1.3010893,train,1.6286027533245877,train,1.7049091,train,0.9481950029797968
2020-09-20,0.2283661936803517,train,0.88627493,train,0.6065931532451876,train,1.2880143,train,0.1566657746057489
2020-09-21,0.0068868384986555,train,0.7078906,train,0.2203497329236223,train,1.2880143,train,0.4988400382537378
2020-09-22,1.2126804798035775,train,0.9748938,train,1.235882782712394,train,1.464138,train,0.8844754649264708
2020-09-23,0.1356545539251232,train,1.2765166,train,0.5752192468048066,train,1.6055266,train,1.298589681320694
