"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"28.12.2010","239,30","238,05","239,90","236,10","3,02K","0,78%"
"27.12.2010","237,45","235,60","238,50","232,60","2,86K","0,33%"
"24.12.2010","236,67","236,67","236,67","236,67","-","0,33%"
"23.12.2010","235,90","232,50","237,65","229,35","6,72K","2,48%"
"22.12.2010","230,20","233,85","242,25","228,65","13,74K","-1,56%"
"21.12.2010","233,85","224,55","235,30","223,60","13,27K","4,10%"
"20.12.2010","224,65","224,80","225,45","223,85","0,01K","-0,27%"
"17.12.2010","225,25","217,75","226,15","217,75","0,09K","4,21%"
"16.12.2010","216,15","216,00","217,00","214,35","0,07K","-0,35%"
"15.12.2010","216,90","217,30","217,55","216,90","0,01K","0,25%"
"14.12.2010","216,35","217,25","219,15","215,60","0,02K","-0,39%"
"13.12.2010","217,20","213,10","217,20","213,10","0,02K","3,93%"
"12.12.2010","208,98","208,98","208,98","208,98","-","-0,18%"
"10.12.2010","209,35","209,35","209,35","209,35","-","2,47%"
"09.12.2010","204,30","205,65","206,05","204,45","0,01K","0,02%"
"08.12.2010","204,25","207,00","207,00","201,50","0,06K","-1,61%"
"07.12.2010","207,60","211,20","211,20","207,30","0,05K","-0,50%"
"06.12.2010","208,65","206,40","209,00","206,40","0,01K","2,03%"
"03.12.2010","204,50","204,85","206,20","204,85","0,03K","0,54%"
"02.12.2010","203,40","203,70","203,70","203,00","0,03K","0,05%"
"01.12.2010","203,30","200,20","205,25","200,00","0,07K","1,17%"
"30.11.2010","200,95","203,40","203,80","200,00","0,29K","-0,72%"
"29.11.2010","202,40","202,40","203,20","199,00","0,22K","0,12%"
"26.11.2010","202,15","205,80","206,45","201,00","0,32K","-2,41%"
"24.11.2010","207,15","209,80","211,70","207,00","0,20K","-1,52%"
"23.11.2010","210,35","206,00","210,45","201,40","0,56K","2,04%"
"22.11.2010","206,15","210,20","211,65","205,00","0,75K","-1,76%"
"19.11.2010","209,85","208,95","210,10","205,60","0,74K","0,58%"
"18.11.2010","208,65","200,00","209,85","200,00","7,44K","4,61%"
"17.11.2010","199,45","198,05","200,85","195,65","9,99K","0,83%"
"16.11.2010","197,80","204,45","205,70","196,70","21,44K","-3,25%"
"15.11.2010","204,45","202,05","206,95","201,60","14,40K","2,00%"
"12.11.2010","200,45","205,50","206,25","199,20","28,05K","-3,00%"
"11.11.2010","206,65","212,30","214,90","205,80","16,37K","-2,64%"
"10.11.2010","212,25","217,35","218,70","211,35","19,13K","-2,21%"
"09.11.2010","217,05","207,90","217,85","207,45","19,71K","4,30%"
"08.11.2010","208,10","204,50","209,70","203,85","14,16K","1,44%"
"05.11.2010","205,15","205,00","206,85","203,30","10,06K","-0,32%"
"04.11.2010","205,80","197,50","209,25","197,25","20,62K","4,92%"
"03.11.2010","196,15","200,00","200,85","192,80","17,80K","-1,63%"
"02.11.2010","199,40","198,15","200,40","197,70","7,80K","0,86%"
"01.11.2010","197,70","202,80","203,25","197,65","11,34K","-2,83%"
"29.10.2010","203,45","197,50","204,00","197,05","12,60K","3,48%"
"28.10.2010","196,60","200,00","201,95","196,30","14,11K","-1,85%"
"27.10.2010","200,30","201,45","203,55","199,25","11,80K","-0,72%"
"26.10.2010","201,75","200,35","204,60","199,10","12,60K","0,62%"
"25.10.2010","200,50","200,10","202,90","198,90","9,88K","0,83%"
"22.10.2010","198,85","200,75","201,70","196,00","11,06K","-1,07%"
"21.10.2010","201,00","196,00","203,50","195,50","16,28K","2,16%"
"20.10.2010","196,75","190,00","198,15","189,90","15,87K","3,06%"
"19.10.2010","190,90","184,90","192,10","184,55","14,23K","2,86%"
"18.10.2010","185,60","186,10","188,25","183,75","8,20K","-0,43%"
"15.10.2010","186,40","187,70","189,35","183,25","8,69K","-0,64%"
"14.10.2010","187,60","186,35","189,10","185,30","9,02K","0,78%"
"13.10.2010","186,15","186,40","190,45","184,60","9,84K","0,24%"
"12.10.2010","185,70","179,55","188,00","178,55","12,82K","3,95%"
"11.10.2010","178,65","181,50","182,40","176,35","8,99K","-1,92%"
"08.10.2010","182,15","173,75","182,95","171,90","13,10K","5,02%"
"07.10.2010","173,45","176,10","178,20","173,25","9,23K","-1,20%"
"06.10.2010","175,55","176,75","177,70","175,05","7,62K","-0,82%"
"05.10.2010","177,00","173,25","177,80","171,60","14,10K","2,61%"
"04.10.2010","172,50","180,85","181,10","171,80","20,41K","-4,75%"
"01.10.2010","181,10","183,65","186,20","180,50","8,67K","-1,07%"
"30.09.2010","183,05","185,75","187,45","180,10","12,79K","-1,45%"
"29.09.2010","185,75","188,95","189,45","183,25","9,50K","-1,69%"
"28.09.2010","188,95","181,55","190,90","181,55","13,77K","3,68%"
"27.09.2010","182,25","180,70","185,00","179,55","8,44K","0,91%"
"24.09.2010","180,60","181,95","183,70","178,25","10,93K","-0,58%"
"23.09.2010","181,65","181,00","183,25","179,60","8,27K","0,94%"
"22.09.2010","179,95","183,65","187,40","179,35","11,99K","-1,61%"
"21.09.2010","182,90","182,85","185,90","181,20","10,70K","1,30%"
"20.09.2010","180,55","184,50","184,50","182,70","0,02K","-3,89%"
"17.09.2010","187,85","191,15","192,10","186,50","0,06K","-1,31%"
"16.09.2010","190,35","192,25","194,25","189,50","0,06K","-1,19%"
"15.09.2010","192,65","193,55","193,55","192,00","0,02K","-0,54%"
"14.09.2010","193,70","192,60","192,60","192,60","0,00K","3,31%"
"13.09.2010","187,50","190,00","190,00","187,30","0,00K","-1,24%"
"12.09.2010","189,85","189,85","189,85","189,85","-","0,85%"
"10.09.2010","188,25","188,10","188,50","187,00","0,02K","-0,48%"
"09.09.2010","189,15","191,35","192,00","191,00","0,01K","-2,05%"
"08.09.2010","193,10","193,25","194,85","190,70","0,02K","1,26%"
"07.09.2010","190,70","183,50","191,05","183,50","0,03K","2,42%"
"06.09.2010","186,20","186,20","186,20","186,20","-","0,00%"
"05.09.2010","186,20","186,20","186,20","186,20","-","0,62%"
"03.09.2010","185,05","184,90","186,20","184,90","0,01K","1,01%"
"02.09.2010","183,20","180,90","184,65","180,90","0,02K","1,50%"
"01.09.2010","180,50","181,40","181,60","180,00","0,03K","2,09%"
"31.08.2010","176,80","177,40","179,10","177,30","0,04K","-1,53%"
"30.08.2010","179,55","176,70","181,50","176,50","0,18K","-0,07%"
"29.08.2010","179,68","179,68","179,68","179,68","-","1,49%"
"27.08.2010","177,05","171,00","178,35","171,00","0,02K","4,18%"
"26.08.2010","169,95","167,00","168,95","165,55","0,10K","3,56%"
"25.08.2010","164,10","167,30","167,80","163,50","0,28K","-1,65%"
"24.08.2010","166,85","182,00","182,00","166,50","1,35K","-8,07%"
"23.08.2010","181,50","184,05","186,75","180,60","1,31K","-2,57%"
"22.08.2010","186,28","186,28","186,28","186,28","-","2,61%"
"20.08.2010","181,55","178,00","184,80","177,40","11,64K","2,40%"
"19.08.2010","177,30","175,10","178,20","174,90","9,67K","1,23%"
"18.08.2010","175,15","175,75","177,00","174,40","8,49K","-0,20%"
"17.08.2010","175,50","178,60","180,05","174,90","16,28K","-1,79%"
"16.08.2010","178,70","175,00","180,60","173,45","13,36K","1,39%"
"15.08.2010","176,25","176,25","176,25","176,25","-","0,43%"
"13.08.2010","175,50","176,00","178,65","173,30","12,52K","-0,03%"
"12.08.2010","175,55","170,85","177,75","169,90","21,67K","2,90%"
"11.08.2010","170,60","169,40","171,90","169,10","13,60K","0,56%"
"10.08.2010","169,65","169,05","172,00","167,30","13,14K","0,03%"
"09.08.2010","169,60","167,50","170,80","166,25","15,65K","1,07%"
"08.08.2010","167,80","167,80","167,80","167,80","-","0,24%"
"06.08.2010","167,40","170,30","171,35","165,25","14,60K","-1,44%"
"05.08.2010","169,85","169,50","172,65","169,10","11,15K","0,06%"
"04.08.2010","169,75","167,60","171,70","167,60","11,21K","1,86%"
"03.08.2010","166,65","172,80","174,45","165,15","17,61K","-3,39%"
"02.08.2010","172,50","175,60","181,50","172,05","17,20K","-1,61%"
"01.08.2010","175,33","175,33","175,33","175,33","-","-0,55%"
"30.07.2010","176,30","173,05","178,75","172,65","15,02K","1,88%"
"29.07.2010","173,05","167,40","174,60","166,45","16,55K","3,38%"
"28.07.2010","167,40","164,10","168,10","163,65","8,60K","2,23%"
"27.07.2010","163,75","164,60","166,55","163,20","7,41K","-1,12%"
"26.07.2010","165,60","165,80","167,20","164,25","11,09K","0,19%"
"25.07.2010","165,28","165,28","165,28","165,28","-","-0,43%"
"23.07.2010","166,00","161,70","167,60","160,45","15,16K","2,66%"
"22.07.2010","161,70","157,60","161,95","157,60","10,51K","2,80%"
"21.07.2010","157,30","159,10","160,75","155,80","12,91K","0,54%"
"20.07.2010","156,45","160,65","161,10","159,80","0,01K","-3,43%"
"19.07.2010","162,00","164,65","164,65","161,75","0,02K","-2,73%"
"18.07.2010","166,55","166,55","166,55","166,55","-","1,06%"
"16.07.2010","164,80","165,00","165,00","164,65","0,01K","0,00%"
"15.07.2010","164,80","164,35","166,75","164,35","0,03K","1,35%"
"14.07.2010","162,60","163,00","163,00","163,00","0,00K","-0,40%"
"13.07.2010","163,25","164,50","164,50","164,50","0,01K","1,30%"
"12.07.2010","161,15","159,65","160,00","159,65","0,01K","-1,27%"
"11.07.2010","163,23","163,23","163,23","163,23","-","1,26%"
"09.07.2010","161,20","162,05","162,05","161,90","0,02K","0,97%"
"08.07.2010","159,65","159,10","159,60","159,10","0,01K","-0,62%"
"07.07.2010","160,65","156,00","158,00","155,50","0,08K","3,31%"
"06.07.2010","155,50","160,45","161,00","155,00","0,19K","-5,21%"
"05.07.2010","164,05","164,05","164,05","164,05","-","0,00%"
"04.07.2010","164,05","164,05","164,05","164,05","-","1,08%"
"02.07.2010","162,30","165,90","165,90","164,50","0,03K","-2,35%"
"01.07.2010","166,20","164,30","166,10","163,70","0,07K","1,22%"
"30.06.2010","164,20","162,25","164,70","160,00","0,15K","1,67%"
"29.06.2010","161,50","166,10","166,10","158,85","0,24K","-2,89%"
"28.06.2010","166,30","166,45","168,00","166,00","0,11K","-0,42%"
"25.06.2010","167,00","165,85","168,85","164,50","0,16K","0,15%"
"24.06.2010","166,75","160,15","175,00","160,15","0,77K","5,14%"
"23.06.2010","158,60","159,35","159,85","157,50","0,21K","-0,31%"
"22.06.2010","159,10","158,80","160,25","157,20","0,58K","0,09%"
"21.06.2010","158,95","160,45","164,10","156,10","4,23K","-0,81%"
"18.06.2010","160,25","155,55","160,85","154,10","5,45K","2,49%"
