,TIMESTAMP_UTC,COUNTRY_CODE,COUNTRY_NAME,TOTAL_CASES,CASES_DAILY,TOTAL_RECOVERED,RECOVERED_DAILY,TOTAL_DEATHS,DEATHS_DAILY,PANIC_INDEX,MEDIA_HYPE_INDEX,FAKE_NEWS_INDEX,SENTIMENT_INDEX,INFODEMIC_INDEX,MEDIA_COVERAGE_INDEX
161059,2020-06-17 00:00:00.000,CO,Colombia,55083.0,1872.0,20400.0,414.0,1887.0,79.0,7.33,54.55,1.03,-10.38,61.4,57.26
161275,2020-06-16 00:00:00.000,CO,Colombia,53211.0,0.0,19986.0,0.0,1808.0,0.0,2.89,53.68,0.26,-8.61,58.18,57.4
161489,2020-06-15 00:00:00.000,CO,Colombia,53211.0,4315.0,19986.0,526.0,1808.0,138.0,8.22,60.27,0.34,-9.58,53.85,68.75
161705,2020-06-14 00:00:00.000,CO,Colombia,48896.0,1902.0,19460.0,711.0,1670.0,47.0,2.89,50.0,7.51,-9.73,61.36,64.38
161921,2020-06-13 00:00:00.000,CO,Colombia,46994.0,1650.0,18749.0,926.0,1623.0,61.0,4.72,59.03,0.14,-10.14,56.14,69.4
162137,2020-06-12 00:00:00.000,CO,Colombia,45344.0,1534.0,17823.0,457.0,1562.0,57.0,1.45,44.28,0.48,-5.88,61.19,50.0
162352,2020-06-11 00:00:00.000,CO,Colombia,43810.0,1604.0,17366.0,800.0,1505.0,66.0,3.1,53.64,1.5,-5.19,75.44,65.81
162567,2020-06-10 00:00:00.000,CO,Colombia,42206.0,1359.0,16566.0,107.0,1439.0,66.0,5.45,60.96,0.96,-5.49,56.58,74.93
162782,2020-06-09 00:00:00.000,CO,Colombia,40847.0,0.0,16459.0,0.0,1373.0,0.0,1.34,60.3,0.9,-6.54,59.42,71.66
162997,2020-06-08 00:00:00.000,CO,Colombia,40847.0,2698.0,16459.0,2045.0,1373.0,108.0,4.44,54.81,10.37,-6.72,80.7,61.54
163213,2020-06-07 00:00:00.000,CO,Colombia,38149.0,1390.0,14414.0,744.0,1265.0,61.0,8.02,61.79,6.6,-7.01,60.87,71.43
163429,2020-06-06 00:00:00.000,CO,Colombia,36759.0,0.0,13670.0,0.0,1204.0,0.0,3.33,58.07,0.83,-5.19,58.57,63.45
163644,2020-06-05 00:00:00.000,CO,Colombia,36759.0,3293.0,13670.0,1351.0,1204.0,105.0,3.18,47.93,0.16,-3.48,61.9,61.64
163860,2020-06-04 00:00:00.000,CO,Colombia,33466.0,1531.0,12319.0,1148.0,1099.0,42.0,2.25,44.26,0.47,0.51,63.89,58.91
164075,2020-06-03 00:00:00.000,CO,Colombia,31935.0,1342.0,11171.0,1482.0,1057.0,43.0,6.48,63.08,2.08,6.77,67.27,68.42
164291,2020-06-02 00:00:00.000,CO,Colombia,30593.0,1209.0,9689.0,1305.0,1014.0,51.0,7.33,65.4,0.81,4.92,78.67,77.64
164506,2020-06-01 00:00:00.000,CO,Colombia,29384.0,2165.0,8384.0,1352.0,963.0,47.0,60.54,85.22,0.26,4.43,65.62,80.19
164721,2020-05-31 00:00:00.000,CO,Colombia,27219.0,485.0,7032.0,97.0,916.0,25.0,2.64,68.68,0.75,-0.55,60.38,69.17
164936,2020-05-30 00:00:00.000,CO,Colombia,26734.0,1328.0,6935.0,248.0,891.0,36.0,6.13,64.29,0.66,-5.21,87.32,73.7
165151,2020-05-29 00:00:00.000,CO,Colombia,25406.0,1265.0,6687.0,555.0,855.0,22.0,4.51,65.1,0.29,-11.67,72.15,77.15
165368,2020-05-28 00:00:00.000,CO,Colombia,24141.0,37.0,6132.0,21.0,833.0,30.0,4.34,54.81,,-17.03,72.73,68.66
165582,2020-05-27 00:00:00.000,CO,Colombia,24104.0,1101.0,6111.0,600.0,803.0,27.0,4.02,69.81,0.77,-24.55,47.22,81.84
165798,2020-05-26 00:00:00.000,CO,Colombia,23003.0,1022.0,5511.0,246.0,776.0,26.0,2.06,56.93,,-27.79,64.81,64.93
166013,2020-05-25 00:00:00.000,CO,Colombia,21981.0,806.0,5265.0,249.0,750.0,23.0,2.17,40.43,1.08,-27.22,41.38,61.76
166230,2020-05-24 00:00:00.000,CO,Colombia,21175.0,998.0,5016.0,298.0,727.0,22.0,24.93,70.82,0.57,-24.43,90.62,80.58
166446,2020-05-23 00:00:00.000,CO,Colombia,20177.0,1046.0,4718.0,143.0,705.0,23.0,1.88,59.54,1.48,-22.59,64.41,69.4
166661,2020-05-22 00:00:00.000,CO,Colombia,19131.0,801.0,4575.0,144.0,682.0,30.0,3.06,46.59,1.06,-23.77,62.69,57.47
166876,2020-05-21 00:00:00.000,CO,Colombia,18330.0,643.0,4431.0,175.0,652.0,22.0,2.67,67.14,0.47,-25.74,49.28,69.84
167090,2020-05-20 00:00:00.000,CO,Colombia,17687.0,752.0,4256.0,206.0,630.0,17.0,6.48,62.15,,-17.26,81.44,72.2
167306,2020-05-19 00:00:00.000,CO,Colombia,16935.0,640.0,4050.0,147.0,613.0,21.0,5.03,57.14,0.66,-18.55,55.56,79.3
167523,2020-05-18 00:00:00.000,CO,Colombia,16295.0,721.0,3903.0,152.0,592.0,18.0,10.2,54.76,1.36,-11.27,66.15,85.59
167738,2020-05-17 00:00:00.000,CO,Colombia,15574.0,635.0,3751.0,164.0,574.0,12.0,7.71,72.03,2.64,-16.58,64.71,79.27
167953,2020-05-16 00:00:00.000,CO,Colombia,14939.0,723.0,3587.0,127.0,562.0,16.0,2.37,63.35,0.38,-17.73,65.0,72.66
168168,2020-05-15 00:00:00.000,CO,Colombia,14216.0,606.0,3460.0,102.0,546.0,21.0,2.85,57.87,1.38,-22.38,70.77,69.58
168383,2020-05-14 00:00:00.000,CO,Colombia,13610.0,680.0,3358.0,225.0,525.0,16.0,2.77,56.03,0.63,-31.99,84.62,69.57
168598,2020-05-13 00:00:00.000,CO,Colombia,12930.0,658.0,3133.0,162.0,509.0,16.0,7.27,59.53,0.88,-21.58,61.11,67.9
168813,2020-05-12 00:00:00.000,CO,Colombia,12272.0,659.0,2971.0,146.0,493.0,14.0,2.65,57.06,0.88,-17.32,59.09,69.79
169028,2020-05-11 00:00:00.000,CO,Colombia,11613.0,550.0,2825.0,120.0,479.0,16.0,13.38,75.18,2.92,-24.15,76.79,84.24
169243,2020-05-10 00:00:00.000,CO,Colombia,11063.0,568.0,2705.0,136.0,463.0,18.0,30.46,78.83,0.17,-23.16,76.32,81.38
169460,2020-05-09 00:00:00.000,CO,Colombia,10495.0,444.0,2569.0,145.0,445.0,17.0,5.62,60.57,1.76,-23.88,71.43,69.43
169676,2020-05-08 00:00:00.000,CO,Colombia,10051.0,595.0,2424.0,124.0,428.0,21.0,2.21,61.73,0.96,-16.8,68.63,72.46
169892,2020-05-07 00:00:00.000,CO,Colombia,9456.0,497.0,2300.0,152.0,407.0,10.0,6.04,47.38,1.33,-9.78,70.51,62.72
170107,2020-05-06 00:00:00.000,CO,Colombia,8959.0,346.0,2148.0,135.0,397.0,19.0,3.08,58.7,0.94,-21.65,78.79,66.84
170322,2020-05-05 00:00:00.000,CO,Colombia,8613.0,640.0,2013.0,206.0,378.0,20.0,3.7,54.65,1.01,-20.14,59.62,56.73
170538,2020-05-04 00:00:00.000,CO,Colombia,7973.0,305.0,1807.0,85.0,358.0,18.0,3.91,31.84,0.56,-23.03,80.65,53.85
170755,2020-05-03 00:00:00.000,CO,Colombia,7668.0,383.0,1722.0,56.0,340.0,16.0,8.62,67.38,0.31,-20.33,78.79,78.26
170970,2020-05-02 00:00:00.000,CO,Colombia,7285.0,279.0,1666.0,115.0,324.0,10.0,13.1,61.93,0.49,-21.28,77.46,78.65
171185,2020-05-01 00:00:00.000,CO,Colombia,7006.0,499.0,1551.0,112.0,314.0,21.0,2.86,65.59,0.28,-20.89,72.73,75.29
171402,2020-04-30 00:00:00.000,CO,Colombia,6507.0,300.0,1439.0,28.0,293.0,15.0,6.38,64.64,0.41,-23.84,77.11,79.53
171617,2020-04-29 00:00:00.000,CO,Colombia,6207.0,258.0,1411.0,143.0,278.0,9.0,10.93,72.06,0.4,-21.91,73.44,81.55
171832,2020-04-28 00:00:00.000,CO,Colombia,5949.0,352.0,1268.0,58.0,269.0,16.0,8.72,66.43,0.71,-13.54,69.86,77.78
172048,2020-04-27 00:00:00.000,CO,Colombia,5597.0,218.0,1210.0,77.0,253.0,9.0,2.16,68.1,0.86,-14.64,75.44,80.73
172263,2020-04-26 00:00:00.000,CO,Colombia,5379.0,237.0,1133.0,66.0,244.0,11.0,5.56,61.62,1.52,-15.48,78.12,68.48
172477,2020-04-25 00:00:00.000,CO,Colombia,5142.0,261.0,1067.0,64.0,233.0,8.0,2.04,65.6,1.02,-13.11,74.63,69.68
172692,2020-04-24 00:00:00.000,CO,Colombia,4881.0,320.0,1003.0,76.0,225.0,10.0,5.56,69.02,0.53,-10.07,78.87,82.05
172908,2020-04-23 00:00:00.000,CO,Colombia,4561.0,205.0,927.0,57.0,215.0,9.0,5.88,67.2,0.8,-5.91,62.12,83.33
173123,2020-04-22 00:00:00.000,CO,Colombia,4356.0,207.0,870.0,66.0,206.0,10.0,1.38,53.02,0.42,-3.47,78.69,63.4
173338,2020-04-21 00:00:00.000,CO,Colombia,4149.0,172.0,804.0,0.0,196.0,7.0,1.78,57.47,0.73,-12.61,62.69,69.08
173553,2020-04-20 00:00:00.000,CO,Colombia,3977.0,185.0,804.0,93.0,189.0,10.0,6.02,70.3,0.75,-11.42,86.96,69.29
173768,2020-04-19 00:00:00.000,CO,Colombia,3792.0,353.0,711.0,77.0,179.0,26.0,5.21,77.08,1.56,-10.05,71.74,89.6
173984,2020-04-18 00:00:00.000,CO,Colombia,3439.0,0.0,634.0,0.0,153.0,0.0,3.88,66.47,0.8,-8.89,67.86,80.14
174199,2020-04-17 00:00:00.000,CO,Colombia,3439.0,206.0,634.0,84.0,153.0,9.0,3.11,59.96,2.93,-7.86,78.87,79.14
174414,2020-04-16 00:00:00.000,CO,Colombia,3233.0,128.0,550.0,98.0,144.0,13.0,9.25,55.28,0.91,-10.18,76.92,78.42
174629,2020-04-15 00:00:00.000,CO,Colombia,3105.0,126.0,452.0,98.0,131.0,4.0,5.16,59.91,1.47,-9.18,75.0,81.96
174844,2020-04-14 00:00:00.000,CO,Colombia,2979.0,127.0,354.0,35.0,127.0,15.0,1.87,44.54,0.57,-4.82,59.68,76.22
175059,2020-04-13 00:00:00.000,CO,Colombia,2852.0,76.0,319.0,49.0,112.0,3.0,9.33,65.28,,-6.23,65.85,80.21
175272,2020-04-12 00:00:00.000,CO,Colombia,2776.0,67.0,270.0,56.0,109.0,9.0,4.98,64.68,2.99,-6.68,71.43,70.45
175486,2020-04-11 00:00:00.000,CO,Colombia,2709.0,236.0,214.0,17.0,100.0,20.0,4.17,55.47,1.79,-4.76,84.54,72.36
175702,2020-04-10 00:00:00.000,CO,Colombia,2473.0,250.0,197.0,23.0,80.0,11.0,3.71,57.5,0.78,-4.1,74.68,82.12
175917,2020-04-09 00:00:00.000,CO,Colombia,2223.0,169.0,174.0,51.0,69.0,15.0,6.03,48.72,0.78,-8.56,80.65,74.67
176132,2020-04-08 00:00:00.000,CO,Colombia,2054.0,274.0,123.0,23.0,54.0,4.0,8.48,57.38,1.98,-10.92,80.65,80.8
176348,2020-04-07 00:00:00.000,CO,Colombia,1780.0,201.0,100.0,12.0,50.0,4.0,3.24,42.8,0.52,-12.97,85.14,78.26
176564,2020-04-06 00:00:00.000,CO,Colombia,1579.0,94.0,88.0,0.0,46.0,11.0,9.71,62.62,0.49,-0.42,73.68,79.05
176780,2020-04-05 00:00:00.000,CO,Colombia,1485.0,79.0,88.0,3.0,35.0,3.0,14.72,74.72,0.38,0.37,82.35,86.67
176995,2020-04-04 00:00:00.000,CO,Colombia,1406.0,139.0,85.0,30.0,32.0,7.0,10.09,75.43,0.43,-3.69,75.93,82.56
177208,2020-04-03 00:00:00.000,CO,Colombia,1267.0,106.0,55.0,0.0,25.0,6.0,12.44,60.29,4.55,2.19,77.94,84.17
177422,2020-04-02 00:00:00.000,CO,Colombia,1161.0,96.0,55.0,16.0,19.0,2.0,4.53,53.64,1.99,11.38,75.93,78.89
177637,2020-04-01 00:00:00.000,CO,Colombia,1065.0,159.0,39.0,8.0,17.0,1.0,8.81,60.49,1.22,6.78,71.7,81.64
177854,2020-03-31 00:00:00.000,CO,Colombia,906.0,108.0,31.0,16.0,16.0,4.0,4.39,54.34,1.16,0.75,80.0,84.08
178069,2020-03-30 00:00:00.000,CO,Colombia,798.0,96.0,15.0,5.0,12.0,2.0,14.76,69.52,0.95,-11.4,70.83,78.86
178287,2020-03-29 00:00:00.000,CO,Colombia,702.0,94.0,10.0,0.0,10.0,4.0,10.51,45.76,1.69,-9.2,58.14,60.71
178503,2020-03-28 00:00:00.000,CO,Colombia,608.0,69.0,10.0,0.0,6.0,0.0,5.17,49.75,0.3,-8.07,77.78,72.29
178718,2020-03-27 00:00:00.000,CO,Colombia,539.0,48.0,10.0,2.0,6.0,0.0,5.86,49.44,1.03,-12.73,78.12,72.14
178932,2020-03-26 00:00:00.000,CO,Colombia,491.0,21.0,8.0,0.0,6.0,2.0,5.09,51.76,1.33,-10.92,87.04,73.05
179142,2020-03-25 00:00:00.000,CO,Colombia,470.0,92.0,8.0,2.0,4.0,1.0,10.62,61.61,0.85,-14.87,77.78,82.91
179362,2020-03-24 00:00:00.000,CO,Colombia,378.0,101.0,6.0,3.0,3.0,0.0,12.67,71.14,1.17,-11.44,68.97,88.08
179580,2020-03-23 00:00:00.000,CO,Colombia,277.0,46.0,3.0,0.0,3.0,1.0,11.75,93.77,1.88,-6.58,73.53,94.35
179797,2020-03-22 00:00:00.000,CO,Colombia,231.0,35.0,3.0,2.0,2.0,2.0,6.63,75.45,9.14,-1.03,68.75,79.32
180009,2020-03-21 00:00:00.000,CO,Colombia,196.0,68.0,1.0,0.0,0.0,0.0,13.63,60.28,0.85,1.01,59.26,75.1
180231,2020-03-20 00:00:00.000,CO,Colombia,128.0,26.0,1.0,0.0,0.0,0.0,5.19,61.62,1.04,2.94,61.4,81.12
180447,2020-03-19 00:00:00.000,CO,Colombia,102.0,9.0,1.0,0.0,0.0,0.0,6.56,52.36,0.61,-3.25,80.36,75.28
180658,2020-03-18 00:00:00.000,CO,Colombia,93.0,28.0,1.0,0.0,0.0,0.0,4.43,67.5,1.09,2.26,71.43,81.99
180877,2020-03-17 00:00:00.000,CO,Colombia,65.0,11.0,1.0,0.0,0.0,0.0,11.95,50.18,2.39,-2.15,55.56,69.55
181092,2020-03-16 00:00:00.000,CO,Colombia,54.0,20.0,20.0,10.0,0.0,0.0,34.32,76.3,2.72,-3.37,63.33,80.95
181310,2020-03-15 00:00:00.000,CO,Colombia,34.0,12.0,10.0,4.0,0.0,0.0,26.37,85.41,2.49,-7.51,82.35,87.0
181531,2020-03-14 00:00:00.000,CO,Colombia,22.0,9.0,6.0,2.0,0.0,0.0,11.15,56.76,1.24,-4.4,52.54,71.49
181750,2020-03-13 00:00:00.000,CO,Colombia,13.0,4.0,4.0,4.0,0.0,0.0,11.69,44.43,0.19,-3.77,49.18,65.0
181965,2020-03-12 00:00:00.000,CO,Colombia,9.0,0.0,0.0,0.0,0.0,0.0,1.65,31.32,,-6.56,45.28,48.71
182175,2020-03-11 00:00:00.000,CO,Colombia,9.0,6.0,6.0,6.0,0.0,0.0,4.66,23.91,0.15,-7.62,14.44,37.5
182407,2020-03-10 00:00:00.000,CO,Colombia,3.0,2.0,0.0,0.0,0.0,0.0,4.24,29.01,0.13,-1.96,25.0,50.42
182641,2020-03-09 00:00:00.000,CO,Colombia,1.0,0.0,0.0,0.0,0.0,0.0,2.23,56.19,1.24,-1.8,26.32,70.78
182853,2020-03-08 00:00:00.000,CO,Colombia,1.0,0.0,0.0,0.0,0.0,0.0,4.38,56.68,0.92,-1.82,41.38,67.46
183063,2020-03-07 00:00:00.000,CO,Colombia,1.0,0.0,0.0,0.0,0.0,0.0,2.76,22.62,0.14,-1.08,17.91,33.19
183275,2020-03-06 00:00:00.000,CO,Colombia,1.0,1.0,1.0,1.0,0.0,0.0,0.89,13.13,0.22,-0.35,25.37,24.44
183599,2020-03-05 00:00:00.000,CO,Colombia,,,,,,,1.86,13.71,0.55,2.3,26.42,29.07
183814,2020-03-04 00:00:00.000,CO,Colombia,,,,,,,0.84,18.04,0.11,2.24,11.21,26.12
184027,2020-03-03 00:00:00.000,CO,Colombia,,,,,,,2.38,15.4,0.63,-0.94,30.36,26.84
184242,2020-03-02 00:00:00.000,CO,Colombia,,,,,,,1.53,10.71,0.51,-2.27,29.17,14.29
184457,2020-03-01 00:00:00.000,CO,Colombia,,,,,,,6.07,10.93,3.64,-2.06,18.42,11.29
184672,2020-02-29 00:00:00.000,CO,Colombia,,,,,,,7.28,13.76,,-2.12,16.67,22.3
184886,2020-02-28 00:00:00.000,CO,Colombia,,,,,,,6.32,13.34,0.1,-2.87,23.19,33.07
185101,2020-02-27 00:00:00.000,CO,Colombia,,,,,,,5.68,10.25,0.25,-1.01,15.15,24.3
185316,2020-02-26 00:00:00.000,CO,Colombia,,,,,,,0.14,2.75,,0.98,19.3,6.54
185531,2020-02-25 00:00:00.000,CO,Colombia,,,,,,,0.42,3.06,,3.0,20.37,7.58
185745,2020-02-24 00:00:00.000,CO,Colombia,,,,,,,1.77,2.65,,2.9,13.33,4.03
185960,2020-02-23 00:00:00.000,CO,Colombia,,,,,,,0.5,1.99,,1.01,15.79,6.11
186175,2020-02-22 00:00:00.000,CO,Colombia,,,,,,,0.49,5.87,,0.65,10.61,11.06
186390,2020-02-21 00:00:00.000,CO,Colombia,,,,,,,0.37,3.59,,-0.96,8.96,8.68
186605,2020-02-20 00:00:00.000,CO,Colombia,,,,,,,0.57,7.18,,-2.86,9.09,10.34
186820,2020-02-19 00:00:00.000,CO,Colombia,,,,,,,0.61,9.78,,-4.3,15.0,14.29
187035,2020-02-18 00:00:00.000,CO,Colombia,,,,,,,1.92,4.61,,1.37,13.73,6.07
187250,2020-02-17 00:00:00.000,CO,Colombia,,,,,,,1.49,4.46,0.5,-2.96,13.95,8.91
187465,2020-02-16 00:00:00.000,CO,Colombia,,,,,,,0.81,4.07,,-2.83,13.64,5.52
187680,2020-02-15 00:00:00.000,CO,Colombia,,,,,,,0.28,9.07,1.12,-1.44,9.72,17.9
187895,2020-02-14 00:00:00.000,CO,Colombia,,,,,,,0.23,3.5,,-1.35,9.38,6.64
188110,2020-02-13 00:00:00.000,CO,Colombia,,,,,,,1.02,2.79,,-1.05,18.31,5.18
188325,2020-02-12 00:00:00.000,CO,Colombia,,,,,,,0.26,7.33,,1.27,17.24,17.83
188540,2020-02-11 00:00:00.000,CO,Colombia,,,,,,,0.77,7.4,,-0.93,13.11,18.44
188755,2020-02-10 00:00:00.000,CO,Colombia,,,,,,,1.08,10.75,,1.64,23.33,12.28
188971,2020-02-09 00:00:00.000,CO,Colombia,,,,,,,0.53,6.95,0.53,1.55,20.0,13.25
189186,2020-02-08 00:00:00.000,CO,Colombia,,,,,,,2.02,6.49,,1.51,12.35,10.29
189401,2020-02-07 00:00:00.000,CO,Colombia,,,,,,,0.67,5.45,,1.86,19.67,9.3
189616,2020-02-06 00:00:00.000,CO,Colombia,,,,,,,1.38,6.7,,0.02,12.5,8.55
189831,2020-02-05 00:00:00.000,CO,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.65,6.27,0.22,-1.29,15.15,13.48
190046,2020-02-04 00:00:00.000,CO,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.16,5.54,0.16,-1.28,12.07,11.17
190261,2020-02-03 00:00:00.000,CO,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.62,3.11,0.62,-1.45,21.43,3.41
190476,2020-02-02 00:00:00.000,CO,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,1.09,4.38,,-1.2,4.0,9.3
190691,2020-02-01 00:00:00.000,CO,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.81,4.73,0.14,-1.42,13.85,8.56
190906,2020-01-31 00:00:00.000,CO,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.86,3.85,0.11,-1.42,10.77,8.42
191121,2020-01-30 00:00:00.000,CO,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.13,1.74,,-2.41,12.0,3.36
191336,2020-01-29 00:00:00.000,CO,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,,1.62,,-3.98,15.0,3.4
191551,2020-01-28 00:00:00.000,CO,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,,2.23,,-2.75,10.0,5.33
191766,2020-01-27 00:00:00.000,CO,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.61,3.07,,-3.18,4.17,4.5
191980,2020-01-26 00:00:00.000,CO,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,1.14,1.14,,-3.47,3.85,2.17
192195,2020-01-25 00:00:00.000,CO,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,1.12,2.08,0.48,-3.2,16.33,3.12
192409,2020-01-24 00:00:00.000,CO,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.87,,-2.97,8.33,2.73
192624,2020-01-23 00:00:00.000,CO,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,,1.47,,0.0,6.78,2.01
192839,2020-01-22 00:00:00.000,CO,Colombia,,,,,,,,1.83,,0.0,5.56,1.3
193053,2020-01-21 00:00:00.000,CO,Colombia,,,,,,,0.15,2.2,,0.0,8.22,2.35
193268,2020-01-20 00:00:00.000,CO,Colombia,,,,,,,,,,0.0,,
193483,2020-01-19 00:00:00.000,CO,Colombia,,,,,,,,0.45,,0.0,2.63,0.85
193698,2020-01-18 00:00:00.000,CO,Colombia,,,,,,,,,,0.0,,
193913,2020-01-17 00:00:00.000,CO,Colombia,,,,,,,,,,0.0,,
194128,2020-01-16 00:00:00.000,CO,Colombia,,,,,,,,,,0.0,,
194343,2020-01-15 00:00:00.000,CO,Colombia,,,,,,,,,,0.0,,
194558,2020-01-14 00:00:00.000,CO,Colombia,,,,,,,,,,-0.0,,
194773,2020-01-13 00:00:00.000,CO,Colombia,,,,,,,,,,-0.0,,
194988,2020-01-12 00:00:00.000,CO,Colombia,,,,,,,,,,-0.0,,
195203,2020-01-11 00:00:00.000,CO,Colombia,,,,,,,,,,0.0,,
195418,2020-01-10 00:00:00.000,CO,Colombia,,,,,,,0.14,0.14,,-0.0,8.51,0.38
195633,2020-01-09 00:00:00.000,CO,Colombia,,,,,,,,,,-0.0,,
195848,2020-01-08 00:00:00.000,CO,Colombia,,,,,,,,,,-0.0,,
196063,2020-01-07 00:00:00.000,CO,Colombia,,,,,,,,,,-0.0,,
196278,2020-01-06 00:00:00.000,CO,Colombia,,,,,,,,,,-0.0,,
196493,2020-01-05 00:00:00.000,CO,Colombia,,,,,,,,,,0.0,,
196708,2020-01-04 00:00:00.000,CO,Colombia,,,,,,,,,,-0.0,,
196923,2020-01-03 00:00:00.000,CO,Colombia,,,,,,,,,,-0.0,,
197138,2020-01-02 00:00:00.000,CO,Colombia,,,,,,,,,,-0.0,,
197353,2020-01-01 00:00:00.000,CO,Colombia,,,,,,,,,,-0.0,,
